Frequency (GHz),Theta (°),Phi (°),Gain phi,Gain theta
0.86668,90.0000025,329.999989,2.3875537e-11,1.2259171
0.86668,90.0000025,345.000013,1.05920647e-10,1.24768531
0.86668,90.0000025,360.00001,2.00842995e-10,1.25975168
0.86668,105,0,1.84785715e-10,1.16249907
0.86668,105,15.0000004,5.06360038e-07,1.15500093
0.86668,105,30.0000008,1.11472923e-06,1.14071298
0.86668,105,45.0000013,5.24739689e-14,1.13399541
0.86668,105,60.0000017,1.11953022e-06,1.14071298
0.86668,105,74.9999987,5.13535326e-07,1.15500093
0.86668,105,90.0000025,1.61132122e-10,1.16249907
0.86668,105,105,5.36497339e-07,1.15500093
0.86668,105,120.000003,1.1340486e-06,1.14071298
0.86668,105,135,1.700404e-13,1.13399541
0.86668,105,149.999997,1.1153312e-06,1.14071298
0.86668,105,164.999994,5.05982371e-07,1.15500093
0.86668,105,180.000005,1.38390535e-10,1.16249907
0.86668,105,195.000002,5.29040904e-07,1.15500093
0.86668,105,209.999999,1.13387659e-06,1.14071298
0.86668,105,224.999996,3.13113928e-14,1.13399541
0.86668,105,240.000007,1.13813201e-06,1.14071298
0.86668,105,255.000004,5.36557252e-07,1.15500093
0.86668,105,270.000001,2.10004708e-10,1.16249907
0.86668,105,284.999998,5.09321694e-07,1.15500093
0.86668,105,299.999995,1.12089344e-06,1.14071298
0.86668,105,314.999992,1.60914183e-13,1.13399541
0.86668,105,329.999989,1.13599492e-06,1.14071298
0.86668,105,345.000013,5.33696721e-07,1.15500093
0.86668,105,360.00001,1.84785715e-10,1.16249907
0.86668,120.000003,0,1.03137797e-10,1.01371694
0.86668,120.000003,15.0000004,7.07903928e-06,1.01207376
0.86668,120.000003,30.0000008,8.72380588e-06,1.00827181
0.86668,120.000003,45.0000013,2.22605923e-13,1.00610781
0.86668,120.000003,60.0000017,8.72860983e-06,1.00827193
0.86668,120.000003,74.9999987,7.09114511e-06,1.01207376
0.86668,120.000003,90.0000025,8.71263756e-11,1.01371682
0.86668,120.000003,105,7.16261957e-06,1.01207376
0.86668,120.000003,120.000003,8.75316437e-06,1.00827193
0.86668,120.000003,135,1.62667536e-12,1.00610781
0.86668,120.000003,149.999997,8.72803412e-06,1.00827181
0.86668,120.000003,164.999994,7.08242487e-06,1.01207376
0.86668,120.000003,180.000005,7.47148315e-11,1.01371694
0.86668,120.000003,195.000002,7.15281249e-06,1.01207376
0.86668,120.000003,209.999999,8.75661772e-06,1.00827181
0.86668,120.000003,224.999996,1.95017112e-13,1.00610781
0.86668,120.000003,240.000007,8.77001457e-06,1.00827193
0.86668,120.000003,255.000004,7.17396188e-06,1.01207376
0.86668,120.000003,270.000001,1.17072213e-10,1.01371682
0.86668,120.000003,284.999998,7.08963762e-06,1.01207376
0.86668,120.000003,299.999995,8.74129364e-06,1.00827193
0.86668,120.000003,314.999992,2.15249389e-12,1.00610781
0.86668,120.000003,329.999989,8.75657588e-06,1.00827181
0.86668,120.000003,345.000013,7.16228669e-06,1.01207376
0.86668,120.000003,360.00001,1.03137797e-10,1.01371694
0.86668,135,0,4.48037961e-12,0.958287299
0.86668,135,15.0000004,4.17599813e-06,0.958297253
0.86668,135,30.0000008,4.4437752e-06,0.958058774
0.86668,135,45.0000013,2.06373482e-12,0.957808971
0.86668,135,60.0000017,4.43795716e-06,0.958058953
0.86668,135,74.9999987,4.17624551e-06,0.958297431
0.86668,135,90.0000025,3.53262016e-12,0.958287299
0.86668,135,105,4.18130139e-06,0.958297253
0.86668,135,120.000003,4.43023737e-06,0.958058774
0.86668,135,135,2.95948474e-11,0.957808971
0.86668,135,149.999997,4.45259548e-06,0.958058774
0.86668,135,164.999994,4.17977708e-06,0.958297253
0.86668,135,180.000005,3.01916413e-12,0.958287299
0.86668,135,195.000002,4.18479522e-06,0.958297253
0.86668,135,209.999999,4.44439002e-06,0.958058774
0.86668,135,224.999996,1.09891263e-12,0.957808971
0.86668,135,240.000007,4.44299349e-06,0.958058953
0.86668,135,255.000004,4.18818536e-06,0.958297431
0.86668,135,270.000001,5.07267015e-12,0.958287299
0.86668,135,284.999998,4.182461e-06,0.958297253
0.86668,135,299.999995,4.45509932e-06,0.958058774
0.86668,135,314.999992,3.19880337e-11,0.957808971
0.86668,135,329.999989,4.431261e-06,0.958058774
0.86668,135,345.000013,4.18169247e-06,0.958297253
0.86668,135,360.00001,4.48037961e-12,0.958287299
0.86668,149.999997,0,2.78314038e-11,0.92256701
0.86668,149.999997,15.0000004,5.37674396e-07,0.922287524
0.86668,149.999997,30.0000008,5.53958444e-07,0.921696782
0.86668,149.999997,45.0000013,3.44810768e-12,0.921385169
0.86668,149.999997,60.0000017,5.52936456e-07,0.921696782
0.86668,149.999997,74.9999987,5.36893481e-07,0.922287703
0.86668,149.999997,90.0000025,1.87589874e-11,0.92256701
0.86668,149.999997,105,5.40360475e-07,0.922287345
0.86668,149.999997,120.000003,5.56418399e-07,0.921696782
0.86668,149.999997,135,7.32305674e-11,0.921385169
0.86668,149.999997,149.999997,5.52132292e-07,0.921696901
0.86668,149.999997,164.999994,5.36817709e-07,0.922287822
0.86668,149.999997,180.000005,1.5883116e-11,0.92256701
0.86668,149.999997,195.000002,5.39295115e-07,0.922287524
0.86668,149.999997,209.999999,5.55176712e-07,0.921696782
0.86668,149.999997,224.999996,2.26804361e-12,0.921385169
0.86668,149.999997,240.000007,5.53234713e-07,0.921696782
0.86668,149.999997,255.000004,5.38480947e-07,0.922287703
0.86668,149.999997,270.000001,3.13449301e-11,0.92256701
0.86668,149.999997,284.999998,5.35294191e-07,0.922287345
0.86668,149.999997,299.999995,5.50267089e-07,0.921696782
0.86668,149.999997,314.999992,8.76141312e-11,0.921385169
0.86668,149.999997,329.999989,5.56734619e-07,0.921696901
0.86668,149.999997,345.000013,5.39986786e-07,0.922287822
0.86668,149.999997,360.00001,2.78314038e-11,0.92256701
0.86668,164.999994,0,1.68029271e-11,0.412842244
0.86668,164.999994,15.0000004,2.41227678e-08,0.412747622
0.86668,164.999994,30.0000008,2.44516478e-08,0.412558198
0.86668,164.999994,45.0000013,1.01257056e-12,0.412463307
0.86668,164.999994,60.0000017,2.47807783e-08,0.412558138
0.86668,164.999994,74.9999987,2.4425173e-08,0.412747532
0.86668,164.999994,90.0000025,6.83673257e-12,0.412842065
0.86668,164.999994,105,2.58611266e-08,0.412747532
0.86668,164.999994,120.000003,2.60331401e-08,0.412558079
0.86668,164.999994,135,1.64576131e-11,0.412463307
0.86668,164.999994,149.999997,2.39184015e-08,0.412558228
0.86668,164.999994,164.999994,2.40311788e-08,0.412747681
0.86668,164.999994,180.000005,5.58745064e-12,0.412842244
0.86668,164.999994,195.000002,2.52671928e-08,0.412747622
0.86668,164.999994,209.999999,2.5003061e-08,0.412558198
0.86668,164.999994,224.999996,1.2322232e-12,0.412463307
0.86668,164.999994,240.000007,2.55155665e-08,0.412558138
0.86668,164.999994,255.000004,2.57786361e-08,0.412747532
0.86668,164.999994,270.000001,1.86507754e-11,0.412842065
0.86668,164.999994,284.999998,2.35738149e-08,0.412747532
0.86668,164.999994,299.999995,2.34979787e-08,0.412558079
0.86668,164.999994,314.999992,3.19973353e-11,0.412463307
0.86668,164.999994,329.999989,2.63805067e-08,0.412558228
0.86668,164.999994,345.000013,2.61720601e-08,0.412747681
0.86668,164.999994,360.00001,1.68029271e-11,0.412842244
0.86668,180.000005,0,1.52042364e-25,5.59791607e-14
0.86668,180.000005,15.0000004,1.36007176e-25,5.59791607e-14
0.86668,180.000005,30.0000008,1.25659527e-25,5.59791607e-14
0.86668,180.000005,45.0000013,1.22024444e-25,5.59791505e-14
0.86668,180.000005,60.0000017,1.25243132e-25,5.59791403e-14
0.86668,180.000005,74.9999987,1.35200183e-25,5.59791403e-14
0.86668,180.000005,90.0000025,1.51051542e-25,5.59791403e-14
0.86668,180.000005,105,1.69106054e-25,5.59791403e-14
0.86668,180.000005,120.000003,1.83888913e-25,5.59791403e-14
0.86668,180.000005,135,1.89591884e-25,5.59791607e-14
0.86668,180.000005,149.999997,1.84768616e-25,5.59791607e-14
0.86668,180.000005,164.999994,1.70176723e-25,5.59791607e-14
0.86668,180.000005,180.000005,1.52152558e-25,5.59791607e-14
0.86668,180.000005,195.000002,1.36173576e-25,5.59791607e-14
0.86668,180.000005,209.999999,1.25637895e-25,5.59791607e-14
0.86668,180.000005,224.999996,1.22048689e-25,5.59791505e-14
0.86668,180.000005,240.000007,1.25304589e-25,5.59791403e-14
0.86668,180.000005,255.000004,1.35415308e-25,5.59791403e-14
0.86668,180.000005,270.000001,1.51183676e-25,5.59791403e-14
0.86668,180.000005,284.999998,1.69133578e-25,5.59791403e-14
0.86668,180.000005,299.999995,1.84116006e-25,5.59791403e-14
0.86668,180.000005,314.999992,1.89924216e-25,5.59791607e-14
0.86668,180.000005,329.999989,1.84652925e-25,5.59791607e-14
0.86668,180.000005,345.000013,1.70113626e-25,5.59791607e-14
0.86668,180.000005,360.00001,1.52042364e-25,5.59791607e-14
0.883350016,0,0,1.96187785e-33,4.43500932e-34
0.883350016,0,15.0000004,5.17138674e-34,2.92524285e-33
0.883350016,0,30.0000008,1.49745976e-32,1.20135633e-33
0.883350016,0,45.0000013,2.60472448e-33,3.82510637e-33
0.883350016,0,60.0000017,3.28713427e-34,1.06299322e-32
0.883350016,0,74.9999987,3.06189371e-34,1.10159822e-32
0.883350016,0,90.0000025,2.01489214e-34,4.20861802e-33
0.883350016,0,105,5.85344024e-34,5.42049304e-32
0.883350016,0,120.000003,9.13647589e-35,4.97314852e-33
0.883350016,0,135,2.53948693e-33,5.18023199e-35
0.883350016,0,149.999997,2.80538192e-32,9.87399e-34
0.883350016,0,164.999994,4.03551251e-34,4.05377272e-33
0.883350016,0,180.000005,1.00563343e-32,1.70677693e-34
0.883350016,0,195.000002,1.22949326e-33,7.22492256e-34
0.883350016,0,209.999999,1.49063954e-32,1.0544076e-33
0.883350016,0,224.999996,6.17335103e-33,2.34843953e-33
0.883350016,0,240.000007,1.67644211e-33,1.41127133e-33
0.883350016,0,255.000004,7.93663388e-34,1.16135318e-34
0.883350016,0,270.000001,1.83302244e-35,3.1947652e-34
0.883350016,0,284.999998,6.24523251e-34,1.78932758e-33
0.883350016,0,299.999995,3.96205734e-33,9.01640729e-35
0.883350016,0,314.999992,2.47403082e-33,7.64194828e-33
0.883350016,0,329.999989,5.69272372e-33,1.573912e-33
0.883350016,0,345.000013,1.37011478e-32,1.16583555e-33
0.883350016,0,360.00001,1.96187785e-33,4.43500932e-34
0.883350016,15.0000004,0,1.96104018e-11,0.464780301
0.883350016,15.0000004,15.0000004,3.10666479e-08,0.464670449
0.883350016,15.0000004,30.0000008,3.08209387e-08,0.464450389
0.883350016,15.0000004,45.0000013,1.98012895e-12,0.46434018
0.883350016,15.0000004,60.0000017,3.00483407e-08,0.46445027
0.883350016,15.0000004,74.9999987,3.03177785e-08,0.464670211
0.883350016,15.0000004,90.0000025,4.16792338e-12,0.464780182
0.883350016,15.0000004,105,2.92152276e-08,0.464670271
0.883350016,15.0000004,120.000003,2.90456033e-08,0.46445027
0.883350016,15.0000004,135,1.72969746e-11,0.464340121
0.883350016,15.0000004,149.999997,3.13288737e-08,0.46445033
0.883350016,15.0000004,164.999994,3.11003348e-08,0.46467039
0.883350016,15.0000004,180.000005,6.18849937e-12,0.464780301
0.883350016,15.0000004,195.000002,2.96443936e-08,0.464670449
0.883350016,15.0000004,209.999999,3.00049869e-08,0.464450389
0.883350016,15.0000004,224.999996,8.3510591e-13,0.46434018
0.883350016,15.0000004,240.000007,2.96783114e-08,0.46445027
0.883350016,15.0000004,255.000004,2.93154905e-08,0.464670211
0.883350016,15.0000004,270.000001,1.60501248e-11,0.464780182
0.883350016,15.0000004,284.999998,3.15197113e-08,0.464670271
0.883350016,15.0000004,299.999995,3.18200968e-08,0.46445027
0.883350016,15.0000004,314.999992,3.62827442e-11,0.464340121
0.883350016,15.0000004,329.999989,2.84535329e-08,0.46445033
0.883350016,15.0000004,345.000013,2.85728703e-08,0.46467039
0.883350016,15.0000004,360.00001,1.96104018e-11,0.464780301
0.883350016,30.0000008,0,2.87866155e-11,1.010378
0.883350016,30.0000008,15.0000004,5.76356797e-07,1.01007915
0.883350016,30.0000008,30.0000008,5.95011954e-07,1.00944388
0.883350016,30.0000008,45.0000013,2.18821749e-12,1.00910723
0.883350016,30.0000008,60.0000017,5.94216999e-07,1.00944352
0.883350016,30.0000008,74.9999987,5.75466117e-07,1.01007891
0.883350016,30.0000008,90.0000025,1.16188881e-11,1.010378
0.883350016,30.0000008,105,5.73329203e-07,1.01007915
0.883350016,30.0000008,120.000003,5.90668549e-07,1.00944388
0.883350016,30.0000008,135,1.11859175e-10,1.00910723
0.883350016,30.0000008,149.999997,6.00580336e-07,1.00944352
0.883350016,30.0000008,164.999994,5.79802929e-07,1.01007903
0.883350016,30.0000008,180.000005,1.60272091e-11,1.010378
0.883350016,30.0000008,195.000002,5.76250443e-07,1.01007915
0.883350016,30.0000008,209.999999,5.95722497e-07,1.00944388
0.883350016,30.0000008,224.999996,8.24673663e-13,1.00910723
0.883350016,30.0000008,240.000007,5.96126995e-07,1.00944352
0.883350016,30.0000008,255.000004,5.7653466e-07,1.01007891
0.883350016,30.0000008,270.000001,2.29143649e-11,1.010378
0.883350016,30.0000008,284.999998,5.79312825e-07,1.01007915
0.883350016,30.0000008,299.999995,6.00390479e-07,1.00944388
0.883350016,30.0000008,314.999992,1.49465398e-10,1.00910723
0.883350016,30.0000008,329.999989,5.89901504e-07,1.00944352
0.883350016,30.0000008,345.000013,5.72429599e-07,1.01007903
0.883350016,30.0000008,360.00001,2.87866155e-11,1.010378
0.883350016,45.0000013,0,8.66900995e-12,0.970494688
0.883350016,45.0000013,15.0000004,3.96817723e-06,0.97060746
0.883350016,45.0000013,30.0000008,4.24197196e-06,0.970559895
0.883350016,45.0000013,45.0000013,1.94081296e-13,0.970397651
0.883350016,45.0000013,60.0000017,4.24205609e-06,0.970559776
0.883350016,45.0000013,74.9999987,3.96419637e-06,0.97060746
0.883350016,45.0000013,90.0000025,4.23362951e-12,0.970494688
0.883350016,45.0000013,105,3.95607321e-06,0.970607758
0.883350016,45.0000013,120.000003,4.2493607e-06,0.970559895
0.883350016,45.0000013,135,8.11249679e-11,0.970397651
0.883350016,45.0000013,149.999997,4.21313507e-06,0.970559895
0.883350016,45.0000013,164.999994,3.9474794e-06,0.970607638
0.883350016,45.0000013,180.000005,5.7348167e-12,0.970494688
0.883350016,45.0000013,195.000002,3.93867276e-06,0.97060746
0.883350016,45.0000013,209.999999,4.22076664e-06,0.970559895
0.883350016,45.0000013,224.999996,3.3052673e-13,0.970397651
0.883350016,45.0000013,240.000007,4.2219317e-06,0.970559776
0.883350016,45.0000013,255.000004,3.93722985e-06,0.97060746
0.883350016,45.0000013,270.000001,6.83038045e-12,0.970494688
0.883350016,45.0000013,284.999998,3.94682957e-06,0.970607758
0.883350016,45.0000013,299.999995,4.21085952e-06,0.970559895
0.883350016,45.0000013,314.999992,9.1827275e-11,0.970397651
0.883350016,45.0000013,329.999989,4.25355938e-06,0.970559895
0.883350016,45.0000013,345.000013,3.95783991e-06,0.970607638
0.883350016,45.0000013,360.00001,8.66900995e-12,0.970494688
0.883350016,60.0000017,0,1.2969717e-10,0.97095567
0.883350016,60.0000017,15.0000004,6.49536059e-06,0.969180048
0.883350016,60.0000017,30.0000008,8.02307477e-06,0.965138078
0.883350016,60.0000017,45.0000013,9.08286347e-16,0.962868512
0.883350016,60.0000017,60.0000017,8.01332772e-06,0.965138078
0.883350016,60.0000017,74.9999987,6.4762794e-06,0.969180048
0.883350016,60.0000017,90.0000025,6.88684526e-11,0.97095567
0.883350016,60.0000017,105,6.40406643e-06,0.969180048
0.883350016,60.0000017,120.000003,7.97109897e-06,0.965138078
0.883350016,60.0000017,135,6.94767941e-12,0.962868512
0.883350016,60.0000017,149.999997,7.97522807e-06,0.965138078
0.883350016,60.0000017,164.999994,6.4593296e-06,0.969180226
0.883350016,60.0000017,180.000005,9.26163035e-11,0.97095567
0.883350016,60.0000017,195.000002,6.37963649e-06,0.969180048
0.883350016,60.0000017,209.999999,7.9321544e-06,0.965138078
0.883350016,60.0000017,224.999996,5.97149622e-14,0.962868512
0.883350016,60.0000017,240.000007,7.93094296e-06,0.965138078
0.883350016,60.0000017,255.000004,6.37559697e-06,0.969180048
0.883350016,60.0000017,270.000001,1.01690427e-10,0.97095567
0.883350016,60.0000017,284.999998,6.46184071e-06,0.969180048
0.883350016,60.0000017,299.999995,7.97812299e-06,0.965138078
0.883350016,60.0000017,314.999992,6.97832157e-12,0.962868512
0.883350016,60.0000017,329.999989,7.97478879e-06,0.965138078
0.883350016,60.0000017,345.000013,6.40131111e-06,0.969180226
0.883350016,60.0000017,360.00001,1.2969717e-10,0.97095567
0.883350016,74.9999987,0,2.13317933e-10,1.13700438
0.883350016,74.9999987,15.0000004,9.76809929e-07,1.12878609
0.883350016,74.9999987,30.0000008,8.9193577e-07,1.1134361
0.883350016,74.9999987,45.0000013,1.8370869e-14,1.10641086
0.883350016,74.9999987,60.0000017,8.88115039e-07,1.11343634
0.883350016,74.9999987,74.9999987,9.71993359e-07,1.12878621
0.883350016,74.9999987,90.0000025,1.17695562e-10,1.13700438
0.883350016,74.9999987,105,9.58058763e-07,1.12878609
0.883350016,74.9999987,120.000003,8.69326072e-07,1.11343634
0.883350016,74.9999987,135,4.40225894e-12,1.10641086
0.883350016,74.9999987,149.999997,8.84370195e-07,1.1134361
0.883350016,74.9999987,164.999994,9.76028787e-07,1.12878621
0.883350016,74.9999987,180.000005,1.57775376e-10,1.13700438
0.883350016,74.9999987,195.000002,9.62555646e-07,1.12878609
0.883350016,74.9999987,209.999999,8.65580432e-07,1.1134361
0.883350016,74.9999987,224.999996,4.11550066e-14,1.10641086
0.883350016,74.9999987,240.000007,8.63354387e-07,1.11343634
0.883350016,74.9999987,255.000004,9.57005909e-07,1.12878621
0.883350016,74.9999987,270.000001,1.66866895e-10,1.13700438
0.883350016,74.9999987,284.999998,9.73967303e-07,1.12878609
0.883350016,74.9999987,299.999995,8.84503436e-07,1.11343634
0.883350016,74.9999987,314.999992,4.47660398e-12,1.10641086
0.883350016,74.9999987,329.999989,8.70505005e-07,1.1134361
0.883350016,74.9999987,345.000013,9.60011562e-07,1.12878621
0.883350016,74.9999987,360.00001,2.13317933e-10,1.13700438
0.883350016,90.0000025,0,2.2514654e-10,1.26611793
0.883350016,90.0000025,15.0000004,2.5601174e-10,1.25279665
0.883350016,90.0000025,30.0000008,1.3665459e-10,1.22940385
0.883350016,90.0000025,45.0000013,9.23793783e-14,1.2196126
0.883350016,90.0000025,60.0000017,9.73193262e-11,1.22940409
0.883350016,90.0000025,74.9999987,1.22907282e-10,1.25279665
0.883350016,90.0000025,90.0000025,1.25630464e-10,1.26611781
0.883350016,90.0000025,105,1.11449724e-10,1.25279665
0.883350016,90.0000025,120.000003,4.32531684e-11,1.22940409
0.883350016,90.0000025,135,1.25628631e-11,1.2196126
0.883350016,90.0000025,149.999997,3.45759706e-11,1.22940385
0.883350016,90.0000025,164.999994,1.24831451e-10,1.25279665
0.883350016,90.0000025,180.000005,1.6825194e-10,1.26611793
0.883350016,90.0000025,195.000002,1.72701214e-10,1.25279665
0.883350016,90.0000025,209.999999,1.11924824e-10,1.22940385
0.883350016,90.0000025,224.999996,1.5411362e-13,1.2196126
0.883350016,90.0000025,240.000007,1.1976424e-10,1.22940409
0.883350016,90.0000025,255.000004,1.82736618e-10,1.25279665
0.883350016,90.0000025,270.000001,1.75998729e-10,1.26611781
0.883350016,90.0000025,284.999998,1.35355144e-10,1.25279665
0.883350016,90.0000025,299.999995,4.87183939e-11,1.22940409
0.883350016,90.0000025,314.999992,1.26906723e-11,1.2196126
0.883350016,90.0000025,329.999989,3.5201838e-11,1.22940385
0.883350016,90.0000025,345.000013,1.31581121e-10,1.25279665
0.883350016,90.0000025,360.00001,2.2514654e-10,1.26611793
0.883350016,105,0,2.13317933e-10,1.13700438
0.883350016,105,15.0000004,9.55443625e-07,1.12878621
0.883350016,105,30.0000008,8.61315414e-07,1.1134361
0.883350016,105,45.0000013,2.2471657e-14,1.10641086
0.883350016,105,60.0000017,8.65086008e-07,1.11343634
0.883350016,105,74.9999987,9.60051011e-07,1.12878609
0.883350016,105,90.0000025,1.17697713e-10,1.13700438
0.883350016,105,105,9.73917963e-07,1.12878621
0.883350016,105,120.000003,8.8374793e-07,1.11343634
0.883350016,105,135,4.37478526e-12,1.10641086
0.883350016,105,149.999997,8.68664188e-07,1.1134361
0.883350016,105,164.999994,9.5592452e-07,1.12878609
0.883350016,105,180.000005,1.57778499e-10,1.13700438
0.883350016,105,195.000002,9.69542384e-07,1.12878621
0.883350016,105,209.999999,8.87626015e-07,1.1134361
0.883350016,105,224.999996,4.47276764e-14,1.10641086
0.883350016,105,240.000007,8.89888497e-07,1.11343634
0.883350016,105,255.000004,9.7515283e-07,1.12878609
0.883350016,105,270.000001,1.66866215e-10,1.13700438
0.883350016,105,284.999998,9.58052624e-07,1.12878621
0.883350016,105,299.999995,8.68579946e-07,1.11343634
0.883350016,105,314.999992,4.51498561e-12,1.10641086
0.883350016,105,329.999989,8.82527104e-07,1.1134361
0.883350016,105,345.000013,9.71953114e-07,1.12878609
0.883350016,105,360.00001,2.13317933e-10,1.13700438
0.883350016,120.000003,0,1.29697142e-10,0.97095567
0.883350016,120.000003,15.0000004,6.36617324e-06,0.969180048
0.883350016,120.000003,30.0000008,7.9248839e-06,0.965138078
0.883350016,120.000003,45.0000013,1.09497863e-14,0.962868512
0.883350016,120.000003,60.0000017,7.93486561e-06,0.965138078
0.883350016,120.000003,74.9999987,6.385304e-06,0.969180048
0.883350016,120.000003,90.0000025,6.88842455e-11,0.970955491
0.883350016,120.000003,105,6.45738464e-06,0.969180048
0.883350016,120.000003,120.000003,7.97697157e-06,0.965138078
0.883350016,120.000003,135,6.60265289e-12,0.962868512
0.883350016,120.000003,149.999997,7.9725578e-06,0.965138078
0.883350016,120.000003,164.999994,6.40192184e-06,0.969180048
0.883350016,120.000003,180.000005,9.26522956e-11,0.97095567
0.883350016,120.000003,195.000002,6.48180412e-06,0.969180048
0.883350016,120.000003,209.999999,8.01578244e-06,0.965138078
0.883350016,120.000003,224.999996,2.54696404e-14,0.962868512
0.883350016,120.000003,240.000007,8.01727856e-06,0.965138078
0.883350016,120.000003,255.000004,6.48605328e-06,0.969180048
0.883350016,120.000003,270.000001,1.01685153e-10,0.970955491
0.883350016,120.000003,284.999998,6.39962991e-06,0.969180048
0.883350016,120.000003,299.999995,7.96995755e-06,0.965138078
0.883350016,120.000003,314.999992,7.3137876e-12,0.962868512
0.883350016,120.000003,329.999989,7.97298162e-06,0.965138078
0.883350016,120.000003,345.000013,6.45992168e-06,0.969180048
0.883350016,120.000003,360.00001,1.29697142e-10,0.97095567
0.883350016,135,0,8.66900302e-12,0.970494688
0.883350016,135,15.0000004,3.93547771e-06,0.970607638
0.883350016,135,30.0000008,4.2210504e-06,0.970559895
0.883350016,135,45.0000013,2.97699853e-13,0.970397651
0.883350016,135,60.0000017,4.21955201e-06,0.970559895
0.883350016,135,74.9999987,3.93832261e-06,0.970607758
0.883350016,135,90.0000025,4.23648226e-12,0.970494688
0.883350016,135,105,3.94641256e-06,0.970607638
0.883350016,135,120.000003,4.21229834e-06,0.970559776
0.883350016,135,135,8.08611511e-11,0.970397651
0.883350016,135,149.999997,4.2499596e-06,0.970560074
0.883350016,135,164.999994,3.95613324e-06,0.970607638
0.883350016,135,180.000005,5.7411324e-12,0.970494688
0.883350016,135,195.000002,3.96497853e-06,0.970607638
0.883350016,135,209.999999,4.24226619e-06,0.970559895
0.883350016,135,224.999996,3.65507646e-13,0.970397651
0.883350016,135,240.000007,4.23967231e-06,0.970559895
0.883350016,135,255.000004,3.96529094e-06,0.970607758
0.883350016,135,270.000001,6.82938211e-12,0.970494688
0.883350016,135,284.999998,3.95565303e-06,0.970607638
0.883350016,135,299.999995,4.25081589e-06,0.970559776
0.883350016,135,314.999992,9.19598425e-11,0.970397651
0.883350016,135,329.999989,4.20953847e-06,0.970560074
0.883350016,135,345.000013,3.945755e-06,0.970607638
0.883350016,135,360.00001,8.66900302e-12,0.970494688
0.883350016,149.999997,0,2.87866155e-11,1.010378
0.883350016,149.999997,15.0000004,5.75944114e-07,1.01007891
0.883350016,149.999997,30.0000008,5.95537756e-07,1.00944352
0.883350016,149.999997,45.0000013,2.32118144e-12,1.00910723
0.883350016,149.999997,60.0000017,5.96080326e-07,1.00944388
0.883350016,149.999997,74.9999987,5.76616003e-07,1.01007903
0.883350016,149.999997,90.0000025,1.16192212e-11,1.010378
0.883350016,149.999997,105,5.78838922e-07,1.01007891
0.883350016,149.999997,120.000003,5.99801012e-07,1.00944352
0.883350016,149.999997,135,1.12428407e-10,1.00910723
0.883350016,149.999997,149.999997,5.90153661e-07,1.00944388
0.883350016,149.999997,164.999994,5.72586202e-07,1.01007938
0.883350016,149.999997,180.000005,1.60284182e-11,1.010378
0.883350016,149.999997,195.000002,5.76036598e-07,1.01007891
0.883350016,149.999997,209.999999,5.94820847e-07,1.00944352
0.883350016,149.999997,224.999996,9.5434511e-13,1.00910723
0.883350016,149.999997,240.000007,5.94173002e-07,1.00944388
0.883350016,149.999997,255.000004,5.7555809e-07,1.01007903
0.883350016,149.999997,270.000001,2.29142365e-11,1.010378
0.883350016,149.999997,284.999998,5.72894976e-07,1.01007891
0.883350016,149.999997,299.999995,5.90142065e-07,1.00944352
0.883350016,149.999997,314.999992,1.48758117e-10,1.00910723
0.883350016,149.999997,329.999989,6.0089593e-07,1.00944388
0.883350016,149.999997,345.000013,5.80000631e-07,1.01007938
0.883350016,149.999997,360.00001,2.87866155e-11,1.010378
0.883350016,164.999994,0,1.96104192e-11,0.464780539
0.883350016,164.999994,15.0000004,2.91163857e-08,0.464670628
0.883350016,164.999994,30.0000008,2.94570217e-08,0.464450538
0.883350016,164.999994,45.0000013,1.77952867e-12,0.464340389
0.883350016,164.999994,60.0000017,3.02300656e-08,0.464450538
0.883350016,164.999994,74.9999987,2.98499998e-08,0.464670509
0.883350016,164.999994,90.0000025,4.16815757e-12,0.46478036
0.883350016,164.999994,105,3.09697157e-08,0.464670509
0.883350016,164.999994,120.000003,3.12614894e-08,0.464450538
0.883350016,164.999994,135,1.67428918e-11,0.464340389
0.883350016,164.999994,149.999997,2.89691275e-08,0.464450598
0.883350016,164.999994,164.999994,2.90822175e-08,0.464670658
0.883350016,164.999994,180.000005,6.18910782e-12,0.464780539
0.883350016,164.999994,195.000002,3.05190895e-08,0.464670628
0.883350016,164.999994,209.999999,3.02616456e-08,0.464450538
0.883350016,164.999994,224.999996,6.31270372e-13,0.464340389
0.883350016,164.999994,240.000007,3.06070831e-08,0.464450538
0.883350016,164.999994,255.000004,3.08679944e-08,0.464670509
0.883350016,164.999994,270.000001,1.60500172e-11,0.46478036
0.883350016,164.999994,284.999998,2.86962649e-08,0.464670509
0.883350016,164.999994,299.999995,2.85238198e-08,0.464450538
0.883350016,164.999994,314.999992,3.71386949e-11,0.464340389
0.883350016,164.999994,329.999989,3.18823687e-08,0.464450598
0.883350016,164.999994,345.000013,3.1642827e-08,0.464670658
0.883350016,164.999994,360.00001,1.96104192e-11,0.464780539
0.883350016,180.000005,0,1.8863502e-25,6.32943811e-14
0.883350016,180.000005,15.0000004,1.77705217e-25,6.32943676e-14
0.883350016,180.000005,30.0000008,1.70853331e-25,6.32943676e-14
0.883350016,180.000005,45.0000013,1.68941761e-25,6.32943608e-14
0.883350016,180.000005,60.0000017,1.72103885e-25,6.32943608e-14
0.883350016,180.000005,74.9999987,1.79624405e-25,6.32943608e-14
